FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,SCORE-1,SCORE-2,SCORE-3
B0000018,27,LINE_HW,TEXT_HW,LINE_T,0.518,0.187,0.078
B0000018,32,LINE_HW,TEXT_HW,LINE_T,0.523,0.143,0.095
B0000018,33,LINE_HW,TEXT_HW,TEXT,0.45,0.261,0.092
B0000019,3,PHOTO_L,LINE_HW,DRAW_L,0.417,0.163,0.14
B0000019,7,LINE_HW,TEXT_HW,TEXT,0.423,0.241,0.096
B0000019,32,LINE_HW,TEXT_HW,TEXT,0.404,0.3,0.097
B0000019,61,LINE_HW,TEXT_HW,TEXT,0.383,0.323,0.11
B0000019,112,LINE_HW,TEXT_HW,LINE_T,0.495,0.216,0.082
B0000019,141,LINE_HW,TEXT_HW,TEXT,0.433,0.243,0.097
B0000019,152,LINE_HW,TEXT_HW,LINE_T,0.504,0.151,0.089
B0000019,162,LINE_HW,TEXT_HW,LINE_T,0.45,0.277,0.076
B0000020,1,LINE_HW,LINE_P,TEXT,0.329,0.223,0.163
B0000020,26,LINE_HW,TEXT_HW,TEXT,0.567,0.178,0.086
B0000020,27,LINE_HW,TEXT_HW,TEXT,0.488,0.207,0.114
B0000020,36,LINE_HW,TEXT_HW,LINE_T,0.532,0.148,0.124
B0000020,56,LINE_HW,TEXT_HW,LINE_T,0.507,0.148,0.115
B0000020,94,LINE_HW,TEXT_HW,LINE_T,0.539,0.157,0.103
B0000020,97,LINE_HW,TEXT_HW,LINE_T,0.481,0.151,0.126
B0000020,107,LINE_HW,TEXT_HW,LINE_T,0.509,0.155,0.115
B0000021,5,TEXT_HW,LINE_HW,TEXT,0.591,0.198,0.147
B0000021,135,LINE_HW,TEXT_HW,LINE_T,0.541,0.184,0.073
B0000021,186,LINE_HW,TEXT_HW,LINE_T,0.554,0.166,0.092
B0000021,189,LINE_HW,TEXT_HW,LINE_P,0.519,0.146,0.083
B0000024,172,TEXT_HW,TEXT,LINE_HW,0.433,0.228,0.198
B0000024,189,TEXT_HW,TEXT,LINE_HW,0.424,0.265,0.169
B0000024,291,LINE_HW,TEXT_HW,TEXT,0.423,0.261,0.148
B0000024,324,TEXT_HW,TEXT,LINE_HW,0.775,0.129,0.054
B0000024,352,TEXT_HW,TEXT,LINE_HW,0.58,0.22,0.122
B0001260,256,TEXT_HW,LINE_HW,TEXT,0.347,0.342,0.138
B0001261,2,PHOTO_L,PHOTO,LINE_HW,0.463,0.285,0.06
B0001261,3,TEXT,PHOTO_L,TEXT_P,0.188,0.171,0.129
B0001261,47,TEXT_HW,LINE_HW,TEXT,0.572,0.198,0.152
B0001261,86,TEXT_HW,LINE_HW,TEXT,0.647,0.174,0.124
B0001261,157,TEXT_HW,TEXT,LINE_HW,0.814,0.099,0.041
B0003909,1,LINE_HW,LINE_T,TEXT_T,0.334,0.151,0.137
B0003909,3,LINE_HW,PHOTO_L,DRAW_L,0.208,0.157,0.15
B0003909,4,LINE_HW,TEXT_HW,LINE_P,0.264,0.166,0.144
B0003910,31,TEXT_HW,LINE_HW,TEXT,0.723,0.13,0.107
B0003910,64,TEXT_HW,LINE_HW,TEXT,0.46,0.288,0.169
G0000183,30,PHOTO_L,PHOTO,TEXT,0.573,0.358,0.016
G0000183,69,PHOTO_L,PHOTO,TEXT,0.542,0.345,0.04
G0000183,83,PHOTO,PHOTO_L,TEXT,0.446,0.375,0.068
G0000183,87,PHOTO,PHOTO_L,TEXT,0.448,0.395,0.057
G0000183,103,PHOTO_L,PHOTO,TEXT,0.565,0.343,0.036
G0000183,138,PHOTO_L,PHOTO,TEXT,0.432,0.412,0.054
G0000183,180,LINE_HW,LINE_P,DRAW_L,0.331,0.143,0.126
G0000183,199,PHOTO,PHOTO_L,LINE_HW,0.433,0.407,0.048
G0000184,5,PHOTO_L,PHOTO,TEXT,0.506,0.426,0.02
G0000184,26,PHOTO_L,PHOTO,TEXT,0.521,0.342,0.052
G0000184,32,PHOTO_L,PHOTO,LINE_HW,0.639,0.307,0.013
G0000184,35,PHOTO_L,PHOTO,LINE_HW,0.735,0.183,0.028
G0000184,46,PHOTO_L,PHOTO,LINE_HW,0.644,0.309,0.014
G0000184,52,PHOTO_L,PHOTO,LINE_HW,0.538,0.375,0.029
G0000184,56,PHOTO_L,PHOTO,LINE_HW,0.564,0.37,0.02
G0000184,63,PHOTO,PHOTO_L,TEXT,0.541,0.435,0.012
G0000185,9,TEXT_HW,LINE_HW,TEXT,0.486,0.226,0.185
G0000185,10,TEXT_HW,LINE_HW,TEXT,0.487,0.233,0.185
G0000185,13,LINE_HW,TEXT_HW,TEXT,0.385,0.304,0.139
G0000185,18,TEXT_HW,LINE_HW,TEXT,0.354,0.338,0.119
G0000185,19,TEXT_HW,LINE_HW,TEXT,0.689,0.142,0.088
G0000185,21,TEXT_HW,LINE_HW,TEXT,0.417,0.295,0.142
G0000185,26,TEXT_HW,LINE_HW,TEXT,0.521,0.224,0.126
G0000185,28,TEXT_P,LINE_P,LINE_HW,0.22,0.174,0.129
G0000186,7,PHOTO,PHOTO_L,TEXT,0.488,0.38,0.045
G0000186,13,PHOTO,PHOTO_L,TEXT,0.485,0.442,0.029
G0000186,18,PHOTO,PHOTO_L,TEXT,0.469,0.338,0.071
G0000186,36,PHOTO,PHOTO_L,TEXT,0.484,0.354,0.068
G0000186,47,PHOTO,PHOTO_L,TEXT,0.523,0.395,0.022
G0000186,99,PHOTO,PHOTO_L,TEXT,0.467,0.4,0.05
G0000186,100,PHOTO_L,PHOTO,LINE_HW,0.468,0.433,0.032
G0000186,104,PHOTO,PHOTO_L,TEXT,0.492,0.441,0.017
G0000187,20,LINE_HW,TEXT_HW,TEXT,0.445,0.283,0.098
G0000187,26,LINE_HW,TEXT_HW,TEXT,0.588,0.176,0.094
G0000187,36,LINE_HW,TEXT_HW,TEXT,0.48,0.245,0.076
G0000187,37,LINE_HW,TEXT_HW,TEXT,0.517,0.19,0.11
G0000187,39,TEXT_HW,LINE_HW,TEXT,0.608,0.164,0.112
G0000187,40,LINE_HW,TEXT_HW,TEXT,0.384,0.367,0.115
G0000187,43,LINE_HW,TEXT_HW,TEXT,0.559,0.17,0.115
G0000187,44,LINE_HW,TEXT_HW,TEXT,0.382,0.293,0.132
H0000332,14,PHOTO_L,TEXT_HW,LINE_HW,0.182,0.179,0.148
H0000333,307,LINE_HW,TEXT_HW,TEXT,0.19,0.16,0.117
H0000334,41,LINE_HW,TEXT_HW,TEXT,0.425,0.279,0.093
H0000334,348,LINE_HW,TEXT_HW,TEXT,0.372,0.256,0.129
H0000458,262,TEXT_HW,LINE_HW,TEXT,0.483,0.364,0.095
H0000610,2,PHOTO_L,LINE_HW,PHOTO,0.19,0.173,0.16
H0000610,4,LINE_HW,TEXT_HW,TEXT,0.44,0.312,0.094
H0000637,278,TEXT_HW,LINE_HW,TEXT,0.563,0.254,0.12
H0000638,146,TEXT_HW,LINE_HW,TEXT,0.579,0.194,0.171
H0000638,486,LINE_HW,TEXT_HW,TEXT,0.43,0.305,0.119
H0000639,238,LINE_HW,TEXT_HW,TEXT,0.369,0.347,0.169
H0000639,263,TEXT_HW,LINE_HW,TEXT,0.446,0.337,0.132
H0000639,454,TEXT_HW,LINE_HW,TEXT,0.448,0.349,0.106
H0000640,15,TEXT_HW,LINE_HW,TEXT,0.544,0.249,0.146
H0000640,206,LINE_HW,LINE_P,LINE_T,0.639,0.085,0.075
H0000640,400,TEXT_HW,LINE_HW,TEXT,0.513,0.274,0.093
H0000641,148,TEXT_HW,LINE_HW,TEXT,0.569,0.269,0.104
H0000641,651,LINE_HW,TEXT_HW,TEXT,0.44,0.332,0.118
H0000641,699,PHOTO,TEXT_HW,LINE_HW,0.294,0.187,0.173
H0000642,510,LINE_HW,TEXT_HW,TEXT,0.412,0.342,0.124
H0000643,417,LINE_HW,TEXT_HW,TEXT,0.322,0.317,0.079
H0000643,461,TEXT_HW,LINE_HW,TEXT,0.524,0.289,0.112
H0000646,155,TEXT_HW,LINE_HW,TEXT,0.45,0.335,0.127
H0000646,347,DRAW_L,DRAW,LINE_HW,0.383,0.192,0.189
H0000646,460,LINE_HW,TEXT_HW,TEXT,0.618,0.201,0.054
H0000646,642,TEXT_HW,LINE_HW,TEXT,0.536,0.249,0.106
H0000647,260,TEXT_HW,LINE_HW,TEXT,0.566,0.211,0.165
H0000647,541,LINE_HW,TEXT_HW,LINE_P,0.581,0.098,0.084
H0000648,472,LINE_HW,TEXT_HW,TEXT,0.428,0.237,0.135
H0000650,317,TEXT_HW,LINE_HW,TEXT,0.454,0.343,0.126
H0000650,554,LINE_HW,TEXT_HW,TEXT_T,0.613,0.123,0.067
H0000650,584,TEXT_HW,LINE_HW,TEXT,0.661,0.167,0.15
H0000651,142,LINE_HW,TEXT_HW,TEXT,0.567,0.264,0.076
H0000651,189,TEXT_HW,LINE_HW,TEXT,0.5,0.285,0.084
H0000653,3,LINE_HW,TEXT_HW,TEXT,0.43,0.325,0.118
H0000653,206,TEXT_HW,LINE_HW,TEXT,0.528,0.287,0.101
H0000653,468,TEXT_HW,LINE_HW,TEXT,0.345,0.309,0.209
H0000653,694,TEXT_HW,LINE_HW,TEXT,0.395,0.303,0.172
H0000653,747,TEXT_HW,LINE_HW,TEXT,0.512,0.32,0.095
H0000654,270,TEXT_HW,LINE_HW,TEXT,0.435,0.26,0.066
H0000654,524,LINE_HW,TEXT_HW,LINE_T,0.719,0.094,0.064
H0000654,619,LINE_HW,TEXT_HW,TEXT,0.599,0.161,0.081
H0000654,686,LINE_HW,TEXT_HW,TEXT,0.611,0.172,0.064
H0000654,708,TEXT_HW,TEXT,LINE_HW,0.648,0.166,0.114
H0000654,729,LINE_HW,TEXT_HW,TEXT,0.388,0.267,0.157
H0000790,213,LINE_HW,TEXT_HW,TEXT,0.299,0.24,0.157
H0000793,67,LINE_HW,PHOTO_L,TEXT_HW,0.282,0.133,0.129
H0000793,169,LINE_HW,TEXT_HW,TEXT,0.46,0.279,0.079
H0000793,434,PHOTO_L,PHOTO,LINE_HW,0.332,0.302,0.128
H0000795,95,LINE_HW,TEXT_HW,TEXT,0.434,0.349,0.143
H0000795,572,TEXT_HW,TEXT,LINE_HW,0.723,0.161,0.077
H0000795,646,LINE_HW,PHOTO,TEXT_HW,0.303,0.155,0.132
H0001030,639,LINE_HW,TEXT_HW,TEXT,0.38,0.249,0.134
H0001030,642,LINE_HW,TEXT_HW,TEXT,0.418,0.381,0.095
H0001030,685,LINE_HW,TEXT_HW,LINE_T,0.571,0.159,0.06
H0001032,584,TEXT_HW,LINE_HW,TEXT,0.363,0.358,0.132
H0001034,3,TEXT_HW,LINE_HW,TEXT,0.326,0.25,0.143
H0001034,200,LINE_HW,TEXT_HW,TEXT,0.555,0.254,0.091
H0001036,3,TEXT_HW,LINE_HW,PHOTO_L,0.272,0.222,0.097
H0001036,348,TEXT_HW,LINE_HW,TEXT,0.515,0.354,0.103
H0001038,23,LINE_HW,TEXT_HW,TEXT,0.619,0.124,0.095
H0001038,72,LINE_HW,LINE_T,LINE_P,0.771,0.067,0.059
H0001038,577,LINE_HW,TEXT_HW,TEXT,0.567,0.19,0.139
H0001040,246,LINE_HW,TEXT_HW,TEXT_T,0.596,0.173,0.063
H0001040,326,LINE_HW,TEXT_HW,TEXT_T,0.561,0.216,0.074
H0001041,105,LINE_HW,TEXT_HW,TEXT_T,0.436,0.257,0.133
H0001042,180,LINE_HW,DRAW_L,DRAW,0.484,0.111,0.111
H0002045,56,TEXT_HW,LINE_HW,TEXT,0.227,0.224,0.124
H0002045,389,LINE_HW,LINE_P,LINE_T,0.757,0.102,0.043
H0002045,478,TEXT_HW,LINE_HW,TEXT,0.433,0.267,0.15
H0002046,47,TEXT_HW,LINE_HW,TEXT_T,0.413,0.327,0.098
H0002046,84,LINE_HW,TEXT_HW,LINE_P,0.668,0.08,0.068
H0002054,128,LINE_HW,TEXT_HW,LINE_P,0.655,0.083,0.065
H0002054,143,LINE_HW,LINE_T,LINE_P,0.675,0.144,0.079
H0002054,239,LINE_HW,LINE_T,LINE_P,0.759,0.076,0.055
H0002054,340,LINE_HW,LINE_T,LINE_P,0.681,0.116,0.089
H0002054,440,LINE_HW,TEXT_HW,LINE_T,0.608,0.114,0.102
H0002054,448,LINE_HW,TEXT_HW,LINE_T,0.64,0.098,0.08
H0002055,19,PHOTO_L,DRAW_L,PHOTO,0.322,0.157,0.105
H0002058,68,LINE_HW,LINE_T,DRAW_L,0.599,0.12,0.073
H0002058,111,LINE_HW,LINE_T,LINE_P,0.636,0.114,0.104
H0002058,151,LINE_HW,LINE_T,LINE_P,0.676,0.112,0.067
H0002058,280,LINE_HW,LINE_T,LINE_P,0.61,0.172,0.087
H0002058,341,LINE_HW,LINE_T,TEXT_HW,0.548,0.189,0.064
H0002058,355,LINE_HW,LINE_T,LINE_P,0.642,0.126,0.082
H0002058,387,LINE_HW,LINE_T,LINE_P,0.651,0.143,0.06
H0002058,400,LINE_HW,LINE_T,LINE_P,0.603,0.153,0.095
H0002059,39,LINE_HW,LINE_T,LINE_P,0.701,0.085,0.072
H0002059,64,LINE_HW,LINE_P,LINE_T,0.612,0.117,0.091
H0002059,89,LINE_HW,LINE_P,LINE_T,0.72,0.081,0.067
H0002059,119,LINE_HW,LINE_T,TEXT_HW,0.711,0.086,0.058
H0002059,234,LINE_HW,TEXT_HW,LINE_P,0.706,0.081,0.069
K0037981,1,DRAW,DRAW_L,PHOTO_L,0.534,0.45,0.006
L0000039,60,TEXT_HW,LINE_HW,TEXT,0.567,0.212,0.15
L0000039,106,TEXT_HW,TEXT,LINE_HW,0.562,0.207,0.183
L0000039,153,LINE_HW,TEXT_HW,DRAW_L,0.332,0.255,0.113
L0000039,186,LINE_HW,TEXT_HW,TEXT,0.353,0.348,0.147
L0000039,296,TEXT_HW,LINE_HW,TEXT,0.394,0.284,0.201
L0000041,195,LINE_HW,TEXT_HW,DRAW_L,0.261,0.253,0.135
L0000041,288,TEXT_HW,LINE_HW,TEXT,0.431,0.292,0.217
L0000067,267,TEXT_HW,LINE_HW,TEXT,0.489,0.297,0.132
L0000080,263,TEXT_HW,TEXT,LINE_HW,0.685,0.141,0.115
L0000080,324,TEXT_HW,LINE_HW,TEXT,0.64,0.208,0.076
L0000131,9,TEXT_HW,TEXT,LINE_HW,0.716,0.175,0.06
L0000131,19,TEXT_HW,TEXT,LINE_HW,0.751,0.153,0.066
L0000131,28,TEXT_HW,TEXT,LINE_HW,0.739,0.148,0.067
L0000131,92,TEXT_HW,TEXT,TEXT_T,0.762,0.187,0.022
L0000131,144,TEXT_HW,TEXT,LINE_HW,0.709,0.153,0.093
L0000132,67,TEXT_HW,TEXT,LINE_HW,0.722,0.161,0.062
L0000132,76,TEXT_HW,TEXT,LINE_HW,0.719,0.182,0.058
L0000132,81,TEXT_HW,TEXT,TEXT_T,0.729,0.168,0.044
L0000132,86,TEXT_HW,TEXT,TEXT_T,0.754,0.142,0.057
L0000132,93,TEXT_HW,TEXT,LINE_HW,0.681,0.189,0.058
L0000132,95,TEXT_HW,TEXT,LINE_HW,0.786,0.134,0.039
L0000132,98,TEXT_HW,TEXT,TEXT_T,0.671,0.232,0.041
L0000132,137,TEXT_HW,LINE_HW,TEXT,0.69,0.118,0.104
L0000133,5,TEXT_HW,TEXT,LINE_HW,0.713,0.172,0.055
L0000133,7,TEXT_HW,TEXT,LINE_HW,0.81,0.124,0.033
L0000133,11,TEXT_HW,TEXT,LINE_HW,0.759,0.145,0.049
L0000133,13,TEXT_HW,TEXT,LINE_HW,0.797,0.13,0.046
L0000133,22,TEXT_HW,TEXT,LINE_HW,0.728,0.153,0.055
L0000133,26,TEXT_HW,TEXT,LINE_HW,0.801,0.119,0.04
L0000133,27,TEXT_HW,TEXT,LINE_HW,0.776,0.123,0.053
L0000135,11,LINE_HW,TEXT_HW,LINE_P,0.637,0.092,0.067
L0000135,15,LINE_HW,TEXT_HW,LINE_T,0.596,0.121,0.072
L0000135,24,LINE_HW,TEXT_HW,TEXT,0.62,0.132,0.07
L0000135,26,LINE_HW,TEXT_HW,TEXT_T,0.565,0.15,0.074
L0000135,31,LINE_HW,LINE_T,TEXT_HW,0.629,0.104,0.071
L0000135,45,LINE_HW,LINE_T,TEXT_HW,0.608,0.085,0.082
L0000135,59,LINE_HW,TEXT_HW,TEXT_T,0.441,0.236,0.128
L0000135,74,LINE_HW,TEXT_HW,TEXT,0.584,0.098,0.074
L0000173,4,LINE_HW,LINE_P,LINE_T,0.629,0.122,0.091
L0000173,10,LINE_HW,DRAW_L,LINE_P,0.397,0.155,0.125
L0000173,86,LINE_HW,LINE_T,LINE_P,0.587,0.096,0.086
L0000173,91,LINE_HW,TEXT_HW,TEXT,0.623,0.093,0.084
L0000173,109,LINE_HW,LINE_T,TEXT_HW,0.619,0.091,0.082
L0000173,115,LINE_HW,LINE_T,LINE_P,0.616,0.094,0.082
L0000173,117,LINE_HW,LINE_T,TEXT_HW,0.637,0.093,0.076
L0000173,220,LINE_HW,LINE_T,LINE_P,0.631,0.094,0.092
L0000184,382,TEXT_HW,LINE_HW,TEXT,0.421,0.371,0.139
L0000185,80,LINE_HW,TEXT_HW,TEXT,0.344,0.308,0.146
L0000185,277,TEXT_HW,TEXT,LINE_HW,0.654,0.16,0.09
L0000195,22,LINE_HW,TEXT_HW,LINE_T,0.613,0.133,0.079
L0000195,29,LINE_HW,TEXT_HW,LINE_T,0.648,0.084,0.08
L0000195,32,LINE_HW,TEXT_HW,LINE_T,0.62,0.092,0.08
L0000195,45,LINE_HW,TEXT_HW,TEXT,0.497,0.159,0.126
L0000195,109,LINE_HW,TEXT_HW,TEXT,0.54,0.141,0.105
L0000195,116,LINE_HW,TEXT_HW,TEXT,0.592,0.152,0.075
L0000195,138,LINE_HW,TEXT_HW,LINE_P,0.591,0.1,0.078
R0000430,115,DRAW_L,LINE_HW,TEXT_HW,0.327,0.289,0.122
R0000430,172,PHOTO_L,LINE_HW,PHOTO,0.189,0.152,0.139
R0000568,2,TEXT_P,LINE_P,LINE_HW,0.369,0.228,0.074
R0000816,6,TEXT_HW,LINE_HW,TEXT,0.709,0.123,0.112
R0000816,7,TEXT_P,LINE_P,PHOTO_L,0.19,0.165,0.125
R0001208,2,LINE_P,TEXT_P,PHOTO_L,0.241,0.174,0.168
R0001209,1,LINE_HW,LINE_P,LINE_T,0.42,0.218,0.1
R0001209,2,TEXT_HW,TEXT,LINE_HW,0.307,0.263,0.259
R0001209,6,LINE_HW,DRAW_L,TEXT_HW,0.317,0.199,0.16
R0001209,7,LINE_P,LINE_HW,LINE_T,0.22,0.214,0.195
R0001210,1,LINE_HW,LINE_P,LINE_T,0.408,0.199,0.11
R0001210,2,TEXT_P,TEXT,LINE_P,0.226,0.16,0.137
R0001210,12,LINE_P,LINE_HW,LINE_T,0.231,0.204,0.182
R0001211,15,LINE_HW,TEXT,TEXT_HW,0.219,0.16,0.153
R0001212,1,LINE_HW,LINE_P,TEXT,0.459,0.177,0.109
R0001212,2,LINE_HW,TEXT_HW,TEXT,0.322,0.251,0.235
R0001212,4,LINE_P,LINE_HW,LINE_T,0.214,0.201,0.183
R0001213,82,LINE_HW,TEXT_HW,TEXT,0.219,0.209,0.139
R0001234,89,PHOTO_L,LINE_P,LINE_HW,0.185,0.176,0.168
R0001509,1,DRAW,DRAW_L,TEXT,0.5,0.492,0.002
R0001509,2,DRAW_L,DRAW,TEXT,0.649,0.331,0.004
R0001854,1,DRAW_L,DRAW,PHOTO_L,0.641,0.229,0.037
R0002182,1,DRAW,DRAW_L,TEXT,0.563,0.425,0.003
R0002405,6,TEXT_HW,TEXT,LINE_HW,0.327,0.307,0.186
R0002405,572,LINE_P,LINE_HW,DRAW_L,0.44,0.195,0.178
R0002405,623,LINE_P,LINE_HW,DRAW_L,0.392,0.194,0.154
R0002492,1,DRAW,DRAW_L,TEXT_HW,0.688,0.287,0.007
R0002493,1,DRAW,DRAW_L,TEXT_HW,0.505,0.453,0.018
R0002494,1,DRAW_L,DRAW,TEXT,0.655,0.309,0.011
R0002504,1,DRAW,DRAW_L,PHOTO,0.646,0.249,0.032
R0003189,1,DRAW,DRAW_L,TEXT_HW,0.673,0.313,0.005
R0003189,2,DRAW,DRAW_L,PHOTO,0.602,0.389,0.002
R0003190,1,DRAW,DRAW_L,TEXT_HW,0.511,0.466,0.007
R0003190,2,DRAW_L,DRAW,LINE_HW,0.764,0.229,0.002
R0003317,1,DRAW,DRAW_L,TEXT,0.761,0.205,0.014
R0003317,2,TEXT_HW,LINE_HW,TEXT,0.416,0.191,0.116
R0003318,1,DRAW,DRAW_L,TEXT,0.318,0.289,0.13
R0003318,2,DRAW_L,DRAW,TEXT_HW,0.349,0.349,0.098
R0003319,1,DRAW_L,DRAW,TEXT_HW,0.33,0.249,0.159
R0003320,1,DRAW_L,DRAW,TEXT,0.488,0.481,0.009
R0003375,4,PHOTO_L,PHOTO,DRAW_L,0.285,0.202,0.112
R0003375,78,PHOTO_L,PHOTO,LINE_P,0.336,0.13,0.109
R0003375,240,LINE_HW,LINE_P,TEXT_HW,0.312,0.154,0.136
R0003387,3,TEXT,TEXT_HW,LINE_HW,0.279,0.204,0.12
R0003387,277,LINE_HW,DRAW,DRAW_L,0.31,0.191,0.174
R0003389,198,LINE_HW,TEXT_HW,TEXT,0.242,0.189,0.145
R0003390,150,LINE_HW,LINE_P,TEXT,0.536,0.111,0.084
R0003391,1,LINE_HW,TEXT,TEXT_P,0.212,0.19,0.187
R0003391,282,TEXT_HW,LINE_HW,TEXT,0.709,0.142,0.102
R0003448,31,TEXT_HW,LINE_HW,TEXT,0.309,0.241,0.173
U0000064,96,LINE_HW,TEXT_HW,LINE_P,0.582,0.097,0.089
U0000229,150,LINE_HW,TEXT_HW,LINE_T,0.502,0.213,0.078
U0000234,217,LINE_HW,LINE_P,TEXT,0.571,0.124,0.096
30002031,10,TEXT_HW,TEXT,LINE_HW,0.7,0.188,0.069
30002031,34,TEXT_HW,TEXT,LINE_HW,0.695,0.222,0.04
30002031,75,TEXT_HW,TEXT,LINE_HW,0.766,0.182,0.023
30002031,87,TEXT_HW,TEXT,LINE_HW,0.813,0.139,0.027
30002031,121,TEXT_HW,TEXT,LINE_HW,0.736,0.189,0.035
30002032,89,TEXT_HW,TEXT,LINE_HW,0.718,0.206,0.044
30002032,92,TEXT_HW,TEXT,LINE_HW,0.802,0.153,0.022
30002032,94,TEXT_HW,TEXT,LINE_HW,0.705,0.222,0.04
30002032,97,TEXT_HW,TEXT,LINE_HW,0.74,0.199,0.03
30002032,116,TEXT_HW,TEXT,LINE_HW,0.623,0.268,0.048
30002032,152,TEXT_HW,TEXT,LINE_HW,0.74,0.184,0.042
30002032,180,TEXT_HW,TEXT,LINE_HW,0.686,0.209,0.069
30002036,10,TEXT_HW,TEXT,LINE_HW,0.753,0.179,0.035
30002036,63,TEXT_HW,TEXT,LINE_HW,0.631,0.271,0.05
30002036,69,TEXT_HW,TEXT,LINE_HW,0.712,0.21,0.028
30002036,87,TEXT_HW,TEXT,LINE_HW,0.663,0.251,0.036
30002036,109,TEXT_HW,TEXT,LINE_HW,0.728,0.199,0.035
30002036,117,TEXT_HW,TEXT,TEXT_T,0.793,0.144,0.028
30002036,120,TEXT_HW,TEXT,TEXT_T,0.798,0.136,0.029
30002036,170,TEXT_HW,TEXT,LINE_HW,0.582,0.337,0.037
30002039,8,TEXT_HW,TEXT,LINE_HW,0.734,0.201,0.03
30002039,17,TEXT_HW,TEXT,LINE_HW,0.723,0.183,0.055
30002039,21,TEXT_HW,TEXT,LINE_HW,0.707,0.199,0.043
30002039,58,TEXT_HW,TEXT,TEXT_T,0.665,0.241,0.039
30002039,96,TEXT_HW,TEXT,LINE_HW,0.813,0.139,0.023
30002039,202,TEXT_HW,TEXT,TEXT_T,0.696,0.209,0.044
30002039,213,TEXT_HW,TEXT,LINE_HW,0.775,0.141,0.042
30002039,290,TEXT_HW,TEXT,LINE_HW,0.633,0.252,0.082
30002040,11,TEXT_HW,TEXT,LINE_HW,0.736,0.195,0.038
30002040,36,TEXT_HW,TEXT,LINE_HW,0.757,0.169,0.038
30002040,57,TEXT_HW,TEXT,LINE_HW,0.743,0.188,0.035
30002040,144,TEXT_HW,TEXT,LINE_HW,0.735,0.192,0.035
30002040,182,TEXT_HW,TEXT,LINE_HW,0.661,0.228,0.062
30002040,273,TEXT_HW,TEXT,LINE_HW,0.738,0.181,0.046
30002042,43,TEXT_HW,TEXT,LINE_HW,0.719,0.209,0.036
30002042,70,TEXT_HW,TEXT,LINE_HW,0.696,0.187,0.051
30002042,118,TEXT_HW,TEXT,LINE_HW,0.756,0.174,0.033
30002042,120,TEXT_HW,TEXT,LINE_HW,0.78,0.154,0.034
30002042,199,TEXT_HW,TEXT,LINE_HW,0.722,0.2,0.033
30002042,218,TEXT_HW,TEXT,LINE_HW,0.705,0.205,0.034
30002042,247,TEXT_HW,TEXT,TEXT_T,0.73,0.203,0.029
30002045,8,TEXT_HW,TEXT,LINE_HW,0.682,0.222,0.046
30002045,12,TEXT_HW,TEXT,LINE_HW,0.749,0.175,0.038
30002045,142,TEXT_HW,TEXT,LINE_HW,0.638,0.258,0.054
30002045,309,TEXT_HW,TEXT,LINE_HW,0.773,0.167,0.03
30002048,59,TEXT_HW,TEXT,LINE_HW,0.778,0.148,0.044
30002048,142,TEXT_HW,TEXT,LINE_HW,0.688,0.216,0.056
30002048,302,TEXT_HW,TEXT,LINE_HW,0.65,0.239,0.062
30002048,338,TEXT_HW,TEXT,TEXT_T,0.683,0.229,0.041
30002048,401,TEXT_HW,TEXT,LINE_HW,0.609,0.279,0.052
30002050,162,TEXT_HW,TEXT,LINE_HW,0.564,0.242,0.132
30002050,181,TEXT_HW,TEXT,LINE_HW,0.483,0.343,0.11
30002050,188,TEXT_HW,TEXT,TEXT_T,0.74,0.193,0.027
30002050,232,TEXT_HW,TEXT,LINE_HW,0.748,0.183,0.033
30002050,271,TEXT_HW,TEXT,LINE_HW,0.731,0.219,0.021
30002050,287,TEXT_HW,TEXT,TEXT_T,0.639,0.25,0.049
30002050,313,TEXT_HW,TEXT,LINE_HW,0.779,0.158,0.036
30002051,46,TEXT_HW,TEXT,LINE_HW,0.604,0.268,0.069
30002051,58,TEXT_HW,TEXT,LINE_HW,0.651,0.267,0.051
30002051,104,TEXT_HW,TEXT,LINE_HW,0.729,0.212,0.025
30002051,318,TEXT_HW,TEXT,LINE_HW,0.71,0.21,0.034
30002051,440,TEXT_HW,TEXT,LINE_HW,0.743,0.177,0.038
30002051,450,TEXT_HW,TEXT,LINE_HW,0.668,0.231,0.057
30002056,98,TEXT_HW,TEXT,LINE_HW,0.621,0.271,0.06
30002056,374,TEXT_HW,TEXT,LINE_HW,0.771,0.162,0.033
30002056,449,TEXT_HW,TEXT,LINE_HW,0.775,0.158,0.039
30003046,60,TEXT_HW,TEXT,LINE_HW,0.714,0.164,0.051
30003050,44,TEXT_HW,TEXT,LINE_HW,0.547,0.198,0.178
30003050,65,TEXT_HW,TEXT,LINE_HW,0.66,0.183,0.103
30003116,216,TEXT_HW,TEXT,LINE_HW,0.718,0.212,0.044
30003116,277,TEXT_HW,TEXT,TEXT_T,0.705,0.205,0.039
40004026,92,TEXT_HW,TEXT,LINE_HW,0.745,0.177,0.038
40004026,105,TEXT_HW,TEXT,LINE_HW,0.755,0.158,0.059
40004026,249,TEXT_HW,TEXT,LINE_HW,0.753,0.16,0.055
40004026,282,TEXT_HW,TEXT,LINE_HW,0.781,0.142,0.051
40004026,288,TEXT_HW,TEXT,LINE_HW,0.731,0.185,0.051
40004026,314,TEXT_HW,TEXT,LINE_HW,0.764,0.16,0.042
40004026,369,TEXT_HW,TEXT,LINE_HW,0.668,0.207,0.075
